0,Al2O3_R-3cH,trigonal,4.7607,4.7607,12.9947,90.0,90.0,120.0
1,0,-2,18.04901319486923,3.839521921816243
0,1,-4,24.62347885417106,5.7690204274445245
2,-1,0,26.39605649244684,2.4435975184765564
0,0,6,29.011144422785833,0.06284351535088396
2,-1,3,30.11915376521026,6.979617794280536
2,0,2,31.976845930469892,0.08786539052890253
2,0,-4,36.09802638973846,3.278765721535327
2,-1,-6,39.22242087215145,6.514587144281504
3,-2,-1,40.609521859043625,0.16833666359470245
3,-2,2,41.464086557085196,0.21673947198665233
1,0,-8,41.57536584535117,0.49444221691172946
3,-1,4,44.71933930176853,2.580407678334335
3,-3,0,45.71931096437625,3.9235152753498848
3,-1,-5,47.01309320568721,0.0820462568467942
0,2,-8,49.24695770834212,0.09963680186975037
1,0,10,50.696721253889095,1.1403994429780884
2,-1,-9,50.89652664938791,0.585141229276162
3,-1,7,52.643409843143004,0.048013694785687976
4,-2,0,52.79211298489368,0.4519189747356753
3,-3,-6,54.14703958460769,0.05998924993641235
4,-2,3,54.74868782527773,0.3451516813773501
4,-3,1,55.16010208769589,0.01868789719588509
4,-3,-2,55.79224023749489,0.2634719301533426
2,-3,8,55.87499120250206,0.192370237211904
2,0,-10,57.156883612098504,0.5359722631286412
0,0,12,58.022288845571666,0.12352019506229706
4,-3,4,58.25223518708608,0.638921117534238
4,-3,-5,60.031113012100015,0.013669168986533633
4,-2,6,60.23830753042052,1.254098497036822
4,-4,2,61.721356669071916,0.16513961429348556
1,-3,10,62.95761385725654,0.9645506902258497
2,-1,12,63.74431583467968,0.018517247526847587
4,0,4,63.953691860939784,0.1788418574972759
4,-3,7,64.53551112850982,0.011430173001868011
5,-3,-1,66.60435765796349,0.033868276278257115
3,-1,-11,66.74295169793288,0.022948465655098532
5,-2,-2,67.12881398790859,0.013161467034677243
4,-3,-8,67.19760589920278,0.2947457079317044
4,-2,-9,68.41572787034563,0.19343735440218238
5,-3,-4,69.18689544268103,1.012476270560151
1,0,-14,69.38694556240746,0.3566452707010257
5,-4,0,69.83740107182624,0.6004117460484422
5,-2,-5,70.69114602392871,0.03389632932221286
5,-4,3,71.32793431501469,0.34114987109980793
4,0,-8,72.19605277947691,0.22998142817513093
4,-1,-10,73.19265495460805,1.3480776140225774
3,0,-12,73.87043656251319,0.511252718625285
0,2,-14,74.23813045081982,0.5632920290463193
5,-3,-7,74.55424731913605,0.03846244822604168
3,-2,-13,74.67808872517817,0.02628580113695215
5,-4,6,75.62346916921263,2.3233405160338734
4,-3,-11,76.47303575808594,0.014191189427828968
5,0,2,76.81003361624133,0.005763627528953544
5,-2,-8,76.87016219112239,0.07469004501984651
2,-1,-15,77.18187888261599,0.33216449649741564
4,-4,-10,77.80691831486936,1.1233712696786344
4,-2,-12,78.4448417443029,0.022214020735725124
5,0,-4,78.61507551164324,0.8473785810358637
3,-1,-14,78.79119120298529,1.4873060362398414
1,0,16,78.84980901908848,0.3000906653725138
6,-3,0,79.18816947734051,1.8479538396254775#
1,Li2O_Fm-3m,cubic,4.61,4.61,4.61,90.0,90.0,90.0
1,1,1,23.6069331570614,5.808597271238335
2,0,0,27.258938425941803,0.43086274953647297
2,2,0,38.54996041786001,3.065521921205472
3,1,1,45.20383547112499,0.9632800525835838
2,2,2,47.2138663141228,0.013249359136062172
4,0,0,54.51787685188361,0.3228689400470295
3,3,1,59.409478953439,0.28336917036907494
4,2,0,60.95283931488699,0.00908298480973166
2,2,-4,66.77049007350267,0.7051672901342285
5,1,1,70.8207994711842,0.2899902588793802
4,4,0,77.09992083572001,0.4438033476416215#
2,Fe2O3_R-3cH,trigonal,5.038,5.038,13.772,90.0,90.0,120.0
1,0,-2,17.048320809289628,7.88080196300112
1,-1,-4,23.24691559579027,26.274607814994656
2,-1,0,24.943173113059093,18.423098593944964
0,0,6,27.3737379052262,0.40289018231344753
2,-1,3,28.451577577948793,6.51724901084145
2,-2,-2,30.212698114608894,0.5005017835177779
2,0,-4,34.096641618579255,10.842583339200637
2,-1,-6,37.033544413842584,13.525005802012263
3,-2,-1,38.37350064480945,0.16954842009928486
3,-1,-2,39.178680584120315,0.6761038385653204
1,0,-8,39.23664682313148,2.5235019846664253
3,-1,4,42.2462170450073,9.173033020313953
3,-3,0,43.20284313380431,9.070243363925982
3,-1,-5,44.40803121440838,0.08488770092301487
2,-2,-8,46.49383119158054,0.9192858954943975
1,0,10,47.841780702929235,3.3448793311881135
2,-1,9,48.043056943559215,0.601932802620752
3,-2,-7,49.71539923346234,0.050013008137582575
4,-2,0,49.886346226118185,2.1402965209410234
3,-3,6,51.14496242786888,0.7830587368721016
4,-2,3,51.729855224214,0.350803823202426
4,-3,1,52.123404739457094,0.019184493432164
4,-3,-2,52.718998304298175,0.504901106116348
2,-3,8,52.76209078324343,1.3325551947671583
2,0,-10,53.95366406255654,1.7858075003998497
0,0,12,54.7474758104524,0.04549961846403167
4,-3,4,55.03695689725162,2.758725534321611
4,-3,-5,56.713287739611225,0.013671171443118418
4,-2,6,56.903155155897586,2.59006510907257
4,-4,2,58.32199128250533,0.26786376737685386
3,-1,10,59.44038821141093,2.901216737796595
2,-1,12,60.161848314061174,0.1908694600512409
4,-4,-4,60.42539622921779,0.9121948192359497
4,-3,7,60.958548956144085,0.010904897697063947
5,-3,-1,62.9378510240803,0.03160651127989333
3,-1,-11,63.01003074710076,0.021376564710198453
5,-3,2,63.43198366837239,0.0758093741729809
4,-3,-8,63.46780281146725,1.1623425467127797
4,-2,9,64.61130686904711,0.1718665137401564
5,-3,-4,65.37117403264226,2.7646256028500336
1,0,-14,65.47539018011183,1.3436562122407463
5,-4,0,65.99343296598714,2.289915795978177
5,-3,5,66.78862759581159,0.029361010146459414
5,-4,3,67.39780097571614,0.2849626909915544
4,0,-8,68.19328323715851,0.6819466102233408
4,-1,-10,69.11934259394621,3.0358813551617345
3,0,-12,69.74074678737081,0.12647924487299428
2,-2,-14,70.06560214674472,1.6175038598980935
5,-2,7,70.42917336398804,0.029967178400315583
3,-2,-13,70.49368300745778,0.02033790220641445
5,-4,6,71.4454667669003,3.8806161708351237
4,-3,-11,72.2121024804475,0.010080133308807065
5,-5,-2,72.5805781321748,0.03757911442536872
5,-3,8,72.61188445159208,0.6883523417817029
2,-1,15,72.8383238968206,0.22398838995963236
4,-4,-10,73.48227953437033,1.93406120433138
4,-2,-12,74.06708882768517,0.17261107930504752
5,-5,4,74.28131773401755,1.6520112347414224
3,-1,-14,74.37304948120625,3.561596083123799
1,0,16,74.40360159793732,0.23626884723201763
6,-3,0,74.82951933917727,2.684949080274983
6,-3,3,76.07093627830743,0.0007124718468130677
6,-2,-1,76.33910365188623,0.06279656875731708
6,-4,-2,76.7470012896189,0.23245232800746946
5,-3,-10,77.60030470633072,3.361891121485348
5,-4,9,77.72455615936497,0.4502313134809287
6,-2,-4,78.35736116824063,3.9785742352689386
2,0,-16,78.47329364626296,0.5207544503367745
4,-1,-13,78.82691871341926,0.017552988535225775
6,-2,5,79.54373910607993,0.1002428985238932
6,-3,6,79.67922245752857,1.3938935496676486#
3,LiAl5O8_P4332,cubic,7.908,7.908,7.908,90.0,90.0,90.0
1,1,0,11.23642624723917,1.1226458478339338
1,1,1,13.76175541907601,0.5242453477469079
2,1,0,17.76634985088702,1.21138217051444
1,1,-2,19.46206115571873,0.9234652448604266
2,2,0,22.47285249447834,3.298117527340352
2,2,1,23.836059587175974,0.04514828876877366
3,1,0,25.12541291298964,0.14764581771294621
1,1,-3,26.35175537707211,9.12878106287962
2,2,2,27.52351083815202,1.0575470199493042
3,2,0,28.647378348859327,0.05228534836772899
3,2,1,29.7287894753136,0.059068893072622024
4,0,0,31.781412782901302,5.092143634866157
4,1,0,32.75953045881434,0.024566920866649723
4,1,1,33.7092787417175,0.07669218317485048
3,3,1,34.63299165090463,0.024556887680845938
4,2,1,36.41018244257059,0.35713955186927937
3,3,2,37.26700984659351,0.013550767431670843
2,2,-4,38.92412231143746,1.3179293097048224
4,3,0,39.72676597862663,0.04094042749859768
1,0,-5,40.51351098739023,0.09675840483952101
5,1,1,41.285266257228024,3.7430081993639965
5,2,0,42.78703640987368,0.25234468698647095
5,2,1,43.5184917264452,0.39429032319010066
4,4,0,44.94570498895668,7.483890145119923
5,2,2,45.64257918171526,0.028576479817918398
5,3,0,46.328972271829755,0.0661185323949252
5,1,-3,47.00534341081652,0.04393534391506127
4,4,2,47.67211917435195,0.0005608265177751948
6,1,0,48.329696708943224,0.08233130145247061
5,2,-3,48.9784464982635,0.1449127051221892
6,2,0,50.25082582597928,0.5421748838916673
6,2,1,50.87508362251337,0.038117728025461886
4,1,-5,51.49177381876207,0.06077385161289078
3,3,-5,52.10116513483526,1.0392439914629412
2,2,-6,52.70351075414422,0.0006280920809234514
5,4,2,53.29904955266105,0.16348777170617015
3,1,-6,53.88800720588804,0.010708194603487693
4,4,4,55.04702167630404,0.5789222152803402
6,3,2,55.617472370077266,0.04221440696115157
5,0,-5,56.18213123619583,0.04876011235314252
5,1,-5,56.74117118676662,0.049871225269225425
7,2,0,57.8430443740265,0.05091834051512968
7,2,1,58.38618346715619,0.1256242525344951
6,4,2,59.4575789506272,0.6583951230040055
4,4,-5,59.98610115747556,0.005630817001973191
7,3,0,60.510007184594784,0.01943330005299642
5,3,-5,61.02941591465984,1.817667574685864
6,5,0,62.05519222187761,0.07775256892847476
7,3,2,62.56177362494611,0.13426889420746282
8,0,0,63.562825565802605,1.1251995154141738
8,1,0,64.05748536520514,0.044312281656613176
5,4,-5,64.5483545004696,0.04246959365916852
3,3,-7,65.03551880413592,0.023731928865511343
8,2,0,65.51906091762868,0.00019347777288880033
8,2,1,65.99906045492438,0.04930333855257411
5,3,-6,66.47559415558152,0.04977209518576016
8,2,2,67.418557483435,0.41679484990334864
8,3,0,67.88512746214779,0.0371708926225416
8,1,-3,68.34851255116584,0.03791099260184088
5,5,-5,68.80877709538004,1.4983999316401988
6,6,2,69.26598330180926,0.009960124204919922
6,4,-5,69.72019133774191,0.14417675837741006
7,5,2,70.17145942315982,0.016736362866943584
8,4,0,71.06539940354808,1.0130390198281407
8,4,1,71.50817876152792,0.050599442838700374
9,1,0,71.94823324582374,0.02632415024078346
9,1,1,72.38561255249746,0.03676147294899218
8,4,2,72.82036488514117,0.0016486077213729577
9,2,0,73.25253701688375,0.0827052044487074
9,2,1,73.68217434912427,0.3391799579709141
6,6,4,74.53401969318702,0.32241928003647485
9,2,2,74.95631213599835,0.1295302448859171
8,5,1,75.37623873896891,0.04881021291914444
3,-9,1,75.79383882505793,1.9510107878568297
8,5,2,76.62221139231434,0.1300281561419121
3,2,-9,77.03305729395224,0.2006151725188736
4,4,-8,77.84824462287492,6.291135111247342
9,4,0,78.25265380974498,0.005133330370027098
9,4,1,78.65498373067416,0.061169988261295515
7,5,5,79.05526613121634,0.06949146406387917
4,2,-9,79.8498113829149,0.5385611275283153#
4,LiAlO2_R-3mH,trigonal,2.8003,2.8003,14.216,90.0,90.0,120.0
0,0,3,13.259394992641223,10.146709533449938
1,-1,-1,26.28293036475158,2.003462186017975
0,0,6,26.518789985282446,0.0015480224852739565
1,0,-2,27.37510329506247,0.02132786896191077
1,0,4,31.365772552946613,12.882900830430431
1,0,-5,34.05324130555061,0.2850742221863025
0,0,9,39.778184977923665,0.010758950218746942
1,-1,-7,40.3541083195966,1.9263005156446307
1,0,-8,43.83461323605506,3.076140765043169
2,-1,0,44.87508700624637,3.335011643336074
2,-1,3,46.79300150010747,1.3738607055703058
1,0,10,51.232016745762124,0.15770656224776644
2,-2,1,52.005440699762964,0.2574615645422373
2,-1,-6,52.12503866762784,0.1625822202994793
2,-2,-2,52.56586072950316,0.05266797090102257
0,0,12,53.03757997056489,0.39507805110738103
2,0,-4,54.75020659012494,1.4798079591739308
1,0,-11,55.09034854524673,0.7907095649690159
2,-2,-5,56.332909362398816,0.09234699737905241
2,-1,9,59.96730304054112,0.05748576211556389
2,-2,7,60.35086985361452,0.4571639634573225
2,0,8,62.731545105893225,0.906424220642056
1,0,13,63.028629467473934,0.007005412990465088
0,0,15,66.29697496320611,0.20881512914124573
1,0,-14,67.08235833109,0.17445124094418357
2,0,-10,68.10648261110121,0.10060570793717916
3,-1,1,68.69016884674795,0.3089738076317287
3,-2,2,69.11543350114866,0.08521743902339371
2,-1,12,69.47487547993337,1.3914345113808666
3,-1,4,70.79094967211235,1.9547309475369332
2,-2,-11,71.05434495268356,0.5459197160776618
3,-2,5,72.02201129550897,0.15755721765356936
3,-1,7,75.20638886362049,0.9824573252585088
1,0,16,75.31347712328754,0.6342704356577209
3,-1,-8,77.1298916451391,2.406719747307611
2,0,-13,77.37171037508674,0.009881618034766558
3,-3,0,77.72593068889266,1.5103045818582845
3,-3,3,78.84879109425472,0.96439103128866
1,0,-17,79.4780611667554,0.002346742422347518
0,0,18,79.55636995584733,0.19102543502513217#
5,LiFeO2_R-3mH,trigonal,2.95362,2.95362,14.5212,90.0,90.0,120.0
0,0,3,12.980715038384403,26.578733897559466
1,-1,-1,24.941928078071136,11.200312235548218
0,0,6,25.961430076768806,0.9839658600964458
1,-1,2,26.043542332427045,2.6724452995921064
1,-1,-4,30.048816633902653,22.7741986592417
1,0,-5,32.73271061194969,3.7136250400890662
0,0,9,38.94214511515321,0.5346934633188645
1,-1,-7,38.99693464568227,3.8012224706638733
1,0,-8,42.445170710056594,5.523056965264445
2,-1,0,42.545657919296225,5.725390378548875
2,-1,3,44.481816180249574,3.749424112434047
2,-2,1,49.31767212711328,1.0280617659191715
1,-1,-10,49.755284827210076,0.5582415967237322
2,-1,-6,49.841035898311034,1.0093015347407657
2,-2,-2,49.88385615614227,0.47871240698488365
0,0,12,51.92286015353761,0.7325266163387554
2,-2,4,52.08708466485409,2.365477222402287
1,0,-11,53.56073762581623,1.2131670663976692
2,-2,-5,53.680195154185284,0.6171657491907834
2,-1,-9,57.676890293733976,0.80766728490842
2,-2,7,57.71389710932184,0.8144863984809162
2,-2,-8,60.09763326780531,1.3629433463738094
1,0,13,61.37926156715693,0.2879707086143666
0,0,15,64.90357519192202,0.2631934253684586
2,-3,-1,65.13344603061641,0.9021850082592409
1,0,-14,65.36750445942299,0.29531268218777157
2,0,-10,65.46542122389938,0.263152054070868
2,-3,2,65.56319175263256,0.4644067929832452
2,-1,12,67.12761290489627,2.0887636182859746
2,-3,-4,67.25472025567761,2.2658548928938327
2,-2,-11,68.40238024226421,0.681138911921929
2,-3,5,68.49595870981871,0.738144951755929
3,-2,-7,71.70095485648125,1.2412030047025755
1,0,16,73.45908424856391,1.0350121658813862
2,-3,8,73.63327055195492,2.357079753568845
3,-3,0,73.69124115766623,1.2312978862199104
2,-2,13,74.6829750231955,0.30370549644492967
3,-3,3,74.82578423421342,1.2055719170109715
1,0,-17,77.55041321166073,0.32412366884708527
2,-1,15,77.6054578008483,2.2025167218499817
0,0,18,77.88429023030642,0.1580773262732159
2,-2,-14,77.99386929136455,0.4197265072829236
3,-2,-10,78.0759526602676,0.7590076200061973
3,-3,6,78.13062699728113,0.7063598595639732#
6,LiFe5O8_P4332,cubic,8.331,8.331,8.331,90.0,90.0,90.0
1,1,0,10.665905505121513,3.107577233683102
1,1,1,13.06301306614489,0.10898115126475279
2,1,0,16.864277352156346,4.332750803609714
2,1,1,18.47389024359905,1.726085009797649
2,2,0,21.331811010243026,11.449930035638268
3,1,0,23.849689751040938,0.8697446420759282
3,1,1,25.013765637004713,32.063530459623976
2,2,2,26.12602613228978,0.6873735454874488
3,2,0,27.192830150375652,1.1799150152888311
3,2,1,28.21933347386628,1.051686271832137
4,0,0,30.1677364406654,5.519519989175886
3,3,0,31.997716515364537,0.5234457540380011
1,-3,-3,32.87452862505748,0.026384943735634808
2,1,-4,34.56148394620672,1.0679668329146401
3,3,2,35.37480660987414,0.24564881058092147
4,2,2,36.9477804871981,4.043347303680326
4,3,1,38.456469197969255,0.5412410535344914
3,3,3,39.18903919843466,9.448693259223605
4,2,-3,40.61455814779511,0.878088122602796
5,2,1,41.308874393557616,0.27399293216016934
4,4,0,42.66362202048605,13.181708427847038
5,3,0,43.97665499047289,0.21397268057258345
5,3,1,44.61868391462453,0.0164501951708229
6,1,0,45.87579421129792,0.1806970239799729
